id,article_1,income_1,category_1,percentage_1,article_2,income_2,category_2,percentage_2,article_3,income_3,category_3,percentage_3,article_4,income_4,category_4,percentage_4,article_5,income_5,category_5,percentage_5,article_6,income_6,category_6,percentage_6,article_7,income_7,category_7,percentage_7,article_8,income_8,category_8,percentage_8,article_9,income_9,category_9,percentage_9,article_10,income_10,category_10,percentage_10,article_11,income_11,category_11,percentage_11,article_12,income_12,category_12,percentage_12,article_13,income_13,category_13,percentage_13,article_14,income_14,category_14,percentage_14,article_15,income_15,category_15,percentage_15,article_16,income_16,category_16,percentage_16,article_17,income_17,category_17,percentage_17,article_18,income_18,category_18,percentage_18,article_19,income_19,category_19,percentage_19,article_20,income_20,category_20,percentage_20,article_21,income_21,category_21,percentage_21,article_22,income_22,category_22,percentage_22,article_23,income_23,category_23,percentage_23,article_24,income_24,category_24,percentage_24,article_25,income_25,category_25,percentage_25,article_26,income_26,category_26,percentage_26,article_27,income_27,category_27,percentage_27,article_28,income_28,category_28,percentage_28,article_29,income_29,category_29,percentage_29,article_30,income_30,category_30,percentage_30,article_31,income_31,category_31,percentage_31,article_32,income_32,category_32,percentage_32,article_33,income_33,category_33,percentage_33,article_34,income_34,category_34,percentage_34,article_35,income_35,category_35,percentage_35,article_36,income_36,category_36,percentage_36,article_37,income_37,category_37,percentage_37,article_38,income_38,category_38,percentage_38,article_39,income_39,category_39,percentage_39,article_40,income_40,category_40,percentage_40,article_41,income_41,category_41,percentage_41,article_42,income_42,category_42,percentage_42,article_43,income_43,category_43,percentage_43,article_44,income_44,category_44,percentage_44,article_45,income_45,category_45,percentage_45,article_46,income_46,category_46,percentage_46,article_47,income_47,category_47,percentage_47,article_48,income_48,category_48,percentage_48,article_49,income_49,category_49,percentage_49,article_50,income_50,category_50,percentage_50,article_51,income_51,category_51,percentage_51,article_52,income_52,category_52,percentage_52,article_53,income_53,category_53,percentage_53,article_54,income_54,category_54,percentage_54,article_55,income_55,category_55,percentage_55
655,Prod_1,33528.94783,A,0.121935287,Prod_15,25251.95226,A,0.091834199,Prod_5,22457.53481,A,0.081671694,Prod_20,17273.62776,A,0.062819292,Prod_6,16965.28904,A,0.061697951,Prod_17,16094.62798,A,0.058531604,Prod_9,15894.7859,A,0.057804835,Prod_21,13336.72956,A,0.048501908,Prod_12,8198.080237,A,0.029814096,Prod_19,7454.016608,A,0.027108147,Prod_11,6916.334184,A,0.025152749,Prod_24,6618.143579,A,0.024068314,Prod_18,6606.24182,A,0.02402503,Prod_7,5604.126211,A,0.02038062,Prod_8,5528.58868,A,0.020105911,Prod_2,5094.027502,A,0.018525535,Prod_30,4797.867509,A,0.017448485,Prod_31,4619.940583,B,0.016801415,Prod_13,4605.475481,B,0.01674881,Prod_16,4581.563351,B,0.016661848,Prod_22,4550.783048,B,0.016549909,Prod_23,4545.464235,B,0.016530566,Prod_32,4109.662104,B,0.014945677,Prod_27,3859.688939,B,0.014036596,Prod_38,3556.110294,B,0.012932566,Prod_43,3521.513795,B,0.012806748,Prod_14,2947.590495,B,0.010719552,Prod_26,2286.70674,B,0.008316105,Prod_10,2220.266414,C,0.00807448,Prod_39,1757.784426,C,0.006392564,Prod_40,1553.397287,C,0.005649266,Prod_4,1341.316525,C,0.004877988,Prod_33,1269.130664,C,0.004615469,Prod_41,991.1337425,C,0.003604473,Prod_49,919.218202,C,0.003342936,Prod_52,722.9412443,C,0.002629133,Prod_25,687.1339506,C,0.002498912,Prod_28,547.0939015,C,0.001989626,Prod_42,542.9087687,C,0.001974405,Prod_29,523.3064728,C,0.001903117,Prod_35,344.4269974,C,0.001252583,Prod_3,204.616224,C,0.000744131,Prod_36,177.2502262,C,0.000644609,Prod_37,74.01964075,C,0.000269188,Prod_58,67.27424959,C,0.000244657,Prod_34,61.95773673,C,0.000225323,Prod_44,51.51833715,C,0.000187358,Prod_48,46.37515303,C,0.000168653,Prod_45,34.86453399,C,0.000126792,Prod_57,29.94091659,C,0.000108887,,,,,,,,,,,,,,,,,,,,
656,Prod_1,66811.07888,A,0.223171423,Prod_5,23460.04819,A,0.078364433,Prod_15,20506.52633,A,0.068498679,Prod_9,19612.46162,A,0.065512203,Prod_20,18748.83049,A,0.062627385,Prod_6,14702.91134,A,0.049112658,Prod_21,13154.57205,A,0.043940685,Prod_17,12656.53202,A,0.042277064,Prod_12,10978.39085,A,0.036671509,Prod_11,7989.96429,A,0.026689162,Prod_7,7516.938573,A,0.025109097,Prod_24,7074.77947,A,0.023632137,Prod_8,6799.98149,A,0.02271422,Prod_2,6126.785018,A,0.020465518,Prod_22,5471.346157,B,0.018276132,Prod_18,5091.835469,B,0.017008439,Prod_16,5009.23332,B,0.01673252,Prod_23,4675.441097,B,0.015617542,Prod_32,4629.229368,B,0.015463179,Prod_31,3930.783807,B,0.013130137,Prod_19,3814.460288,B,0.012741577,Prod_27,3696.870127,B,0.012348787,Prod_38,2633.437193,B,0.008796564,Prod_29,2519.931686,B,0.008417417,Prod_30,2464.644251,B,0.008232739,Prod_43,2375.873334,B,0.007936214,Prod_14,2358.452439,C,0.007878023,Prod_4,1990.170852,C,0.006647838,Prod_25,1843.300534,C,0.006157242,Prod_13,1669.766593,C,0.005577581,Prod_10,1394.726399,C,0.004658854,Prod_35,1194.6292,C,0.003990462,Prod_41,961.0473597,C,0.003210221,Prod_26,858.1497157,C,0.002866508,Prod_52,764.7214142,C,0.002554426,Prod_42,636.0609649,C,0.002124657,Prod_36,563.272446,C,0.001881519,Prod_40,519.7206641,C,0.001736041,Prod_28,484.495733,C,0.001618378,Prod_33,424.5541965,C,0.001418153,Prod_39,401.8226337,C,0.001342222,Prod_3,380.7153883,C,0.001271717,Prod_49,193.5196215,C,0.00064642,Prod_37,179.7570998,C,0.000600449,Prod_34,61.95773673,C,0.00020696,Prod_58,22.42206403,C,7.48972E-005,Prod_57,14.9704583,C,5.00064E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,Prod_20,29496.14904,A,0.111436175,Prod_5,26513.37905,A,0.100167298,Prod_1,26273.82115,A,0.09926225,Prod_9,22908.10044,A,0.086546589,Prod_6,19279.34254,A,0.072837176,Prod_17,13217.43172,A,0.049935333,Prod_15,11467.90034,A,0.04332562,Prod_12,10298.58689,A,0.038907965,Prod_21,9762.50368,A,0.036882648,Prod_7,9153.34102,A,0.034581237,Prod_8,9013.785399,A,0.034053997,Prod_11,9007.234111,A,0.034029246,Prod_24,7004.353822,A,0.026462383,Prod_13,6416.691518,A,0.024242201,Prod_2,5647.833455,B,0.021337462,Prod_18,4863.189559,B,0.018373085,Prod_32,4837.633326,B,0.018276533,Prod_27,4237.994676,B,0.016011104,Prod_22,3413.287885,B,0.01289537,Prod_29,2946.620122,B,0.011132303,Prod_16,2632.41487,B,0.009945239,Prod_19,2565.386621,B,0.009692007,Prod_14,2477.7199,B,0.009360803,Prod_23,2077.850353,B,0.007850099,Prod_10,2065.303776,B,0.007802698,Prod_38,1941.449636,B,0.007334779,Prod_31,1794.293112,B,0.006778823,Prod_30,1606.755486,C,0.006070307,Prod_25,1543.261871,C,0.005830429,Prod_43,1428.00347,C,0.005394984,Prod_4,1393.21529,C,0.005263554,Prod_49,1146.603757,C,0.004331858,Prod_41,1055.707231,C,0.003988452,Prod_35,812.8559642,C,0.003070962,Prod_52,715.6703599,C,0.002703796,Prod_26,611.9203311,C,0.002311829,Prod_40,582.7522366,C,0.002201632,Prod_28,469.332655,C,0.001773134,Prod_42,433.2661195,C,0.001636875,Prod_39,315.9575019,C,0.001193684,Prod_37,289.960049,C,0.001095466,Prod_33,288.7354605,C,0.00109084,Prod_34,242.6678022,C,0.000916797,Prod_36,232.394741,C,0.000877985,Prod_58,134.5484992,C,0.000508323,Prod_57,44.91137489,C,0.000169675,Prod_3,12.03624847,C,4.54728E-005,Prod_45,9.660935753,C,3.64989E-005,Prod_44,7.152552297,C,2.70223E-005,,,,,,,,,,,,,,,,,,,,,,,,
658,Prod_1,51238.56586,A,0.151811635,Prod_5,26998.23268,A,0.079991424,Prod_15,25435.69187,A,0.075361867,Prod_9,22394.66729,A,0.0663518,Prod_6,20591.44843,A,0.061009152,Prod_17,19848.15034,A,0.058806879,Prod_20,17885.27293,A,0.052991189,Prod_21,16665.63743,A,0.049377605,Prod_7,10503.19042,A,0.031119265,Prod_12,10279.88758,A,0.030457655,Prod_24,10231.65856,A,0.03031476,Prod_8,9132.660656,A,0.027058606,Prod_11,8634.130812,A,0.025581542,Prod_38,8150.302082,A,0.024148035,Prod_18,8004.858678,A,0.02371711,Prod_2,6183.538918,B,0.018320832,Prod_27,5821.064471,B,0.017246878,Prod_32,4799.678289,B,0.014220675,Prod_22,4599.471216,B,0.013627494,Prod_23,4460.32274,B,0.013215219,Prod_30,4236.100761,B,0.012550886,Prod_31,3998.853503,B,0.01184796,Prod_19,3905.655984,B,0.011571831,Prod_43,3594.231184,B,0.010649129,Prod_29,3196.185616,B,0.009469784,Prod_16,2883.212583,B,0.008542495,Prod_13,2193.531961,B,0.006499083,Prod_14,2133.240587,B,0.006320449,Prod_40,2046.855131,B,0.006064503,Prod_4,2027.627133,C,0.006007533,Prod_41,1978.422579,C,0.005861748,Prod_10,1948.712674,C,0.005773722,Prod_39,1640.082297,C,0.0048593,Prod_49,1499.777066,C,0.004443598,Prod_26,1459.060103,C,0.004322961,Prod_52,1436.787356,C,0.00425697,Prod_35,1355.448534,C,0.004015976,Prod_25,1282.278618,C,0.003799185,Prod_33,1201.489498,C,0.00355982,Prod_42,479.928569,C,0.001421951,Prod_34,294.2992495,C,0.000871961,Prod_36,206.1729615,C,0.000610857,Prod_37,184.3022844,C,0.000546058,Prod_28,183.4531237,C,0.000543542,Prod_3,119.1245311,C,0.000352947,Prod_57,44.91137489,C,0.000133065,Prod_58,44.84412807,C,0.000132866,Prod_46,37.36626391,C,0.00011071,Prod_53,36.55037393,C,0.000108293,Prod_44,7.152552297,C,2.11919E-005,,,,,,,,,,,,,,,,,,,,
659,Prod_1,21877.89519,A,0.132834795,Prod_20,14413.99833,A,0.087516669,Prod_5,13315.1452,A,0.080844824,Prod_17,11838.47159,A,0.071878987,Prod_9,11667.23635,A,0.070839308,Prod_6,8888.150358,A,0.053965686,Prod_8,6425.890415,A,0.03901572,Prod_15,6053.982937,A,0.03675763,Prod_12,4659.134984,A,0.02828861,Prod_2,4648.165024,A,0.028222004,Prod_24,4497.232486,A,0.027305595,Prod_21,4485.626483,A,0.027235128,Prod_7,4419.227554,A,0.026831977,Prod_19,4317.989649,A,0.026217297,Prod_11,3905.948554,A,0.02371553,Prod_27,3084.897936,A,0.018730403,Prod_18,3037.555228,A,0.018442954,Prod_32,2995.263733,B,0.018186176,Prod_23,2862.837478,B,0.01738213,Prod_38,2825.654424,B,0.017156368,Prod_31,2720.524809,B,0.016518059,Prod_29,2487.730013,B,0.015104611,Prod_30,2228.708298,B,0.013531924,Prod_22,2056.968062,B,0.012489178,Prod_16,1945.055976,B,0.011809688,Prod_14,1813.923206,B,0.011013496,Prod_49,1596.536877,B,0.009693604,Prod_41,1169.725076,B,0.007102154,Prod_10,1042.455289,C,0.006329418,Prod_52,915.4917424,C,0.00555854,Prod_43,760.6831226,C,0.004618597,Prod_39,754.3160617,C,0.004579939,Prod_13,735.8876579,C,0.004468048,Prod_4,686.97277,C,0.004171054,Prod_33,599.418186,C,0.003639454,Prod_34,387.2442039,C,0.002351209,Prod_25,379.6933712,C,0.002305363,Prod_28,361.1892246,C,0.002193012,Prod_42,358.9245634,C,0.002179262,Prod_40,344.1528126,C,0.002089573,Prod_36,307.2337254,C,0.001865414,Prod_26,277.735396,C,0.00168631,Prod_45,151.962875,C,0.000922665,Prod_57,119.7636664,C,0.000727162,Prod_37,113.2623268,C,0.000687689,Prod_35,96.71581413,C,0.000587224,Prod_44,45.02871945,C,0.000273398,Prod_58,22.42609278,C,0.000136163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,Prod_1,37899.73025,A,0.139765214,Prod_15,25906.51019,A,0.095537064,Prod_5,19184.04347,A,0.070746201,Prod_20,17943.62976,A,0.06617185,Prod_9,15870.71657,A,0.058527438,Prod_17,14833.00264,A,0.054700595,Prod_6,13980.81668,A,0.051557935,Prod_2,10798.95398,A,0.03982398,Prod_12,7960.871406,A,0.029357805,Prod_18,7313.940228,A,0.026972077,Prod_21,6613.357966,A,0.024388495,Prod_8,6146.853869,A,0.022668139,Prod_7,6115.020038,A,0.022550743,Prod_11,5814.784062,A,0.021443544,Prod_24,5341.966059,A,0.019699904,Prod_32,4749.965742,A,0.017516747,Prod_27,4487.920842,A,0.016550387,Prod_38,4478.769579,A,0.01651664,Prod_23,4367.438022,B,0.016106075,Prod_31,4041.498667,B,0.014904088,Prod_22,3870.567192,B,0.014273734,Prod_14,3834.813435,B,0.014141882,Prod_13,3807.811525,B,0.014042306,Prod_19,3799.092893,B,0.014010153,Prod_16,3564.864807,B,0.013146376,Prod_30,3519.768046,B,0.01298007,Prod_4,3153.453319,B,0.011629188,Prod_49,2981.406236,B,0.010994719,Prod_43,2929.139565,B,0.010801972,Prod_41,2876.912049,C,0.010609369,Prod_26,2329.988865,C,0.008592446,Prod_39,2045.478978,C,0.007543241,Prod_35,1469.758415,C,0.00542012,Prod_29,1296.188566,C,0.004780036,Prod_33,1226.701952,C,0.004523786,Prod_37,1184.148981,C,0.004366861,Prod_10,1132.482841,C,0.004176328,Prod_52,448.6598767,C,0.001654551,Prod_42,422.0854994,C,0.001556551,Prod_34,402.7336381,C,0.001485186,Prod_25,374.1052274,C,0.001379611,Prod_36,232.394741,C,0.000857017,Prod_28,119.3744344,C,0.000440225,Prod_40,109.8632033,C,0.000405149,Prod_58,67.2661921,C,0.000248062,Prod_57,44.91137489,C,0.000165622,Prod_3,29.94091659,C,0.000110415,Prod_48,23.18757652,C,8.55103E-005,Prod_45,13.07420024,C,4.82145E-005,Prod_44,7.152552297,C,2.63769E-005,,,,,,,,,,,,,,,,,,,,
661,Prod_1,55581.08863,A,0.156570854,Prod_15,33084.93532,A,0.093199624,Prod_5,30986.60494,A,0.087288668,Prod_17,26918.49889,A,0.075828892,Prod_20,20668.02731,A,0.058221434,Prod_9,20350.96632,A,0.057328279,Prod_6,17632.91226,A,0.049671573,Prod_21,11894.59791,A,0.033506853,Prod_18,9915.250385,A,0.027931069,Prod_23,8547.726154,A,0.02407878,Prod_7,8169.150312,A,0.023012339,Prod_2,7502.661059,A,0.021134851,Prod_30,7231.095112,A,0.020369855,Prod_24,7018.315941,A,0.019770461,Prod_11,6855.788127,A,0.019312623,Prod_12,6689.869766,A,0.018845234,Prod_8,6665.611214,B,0.018776898,Prod_31,6289.927336,B,0.017718604,Prod_27,6236.681259,B,0.017568611,Prod_19,5323.385291,B,0.014995874,Prod_16,4672.838329,B,0.013163295,Prod_32,4467.112063,B,0.012583768,Prod_38,4459.540603,B,0.01256244,Prod_43,4159.597798,B,0.011717507,Prod_22,4028.582472,B,0.011348439,Prod_49,3773.632619,B,0.01063025,Prod_26,3653.8297,B,0.010292768,Prod_13,3226.947119,B,0.009090248,Prod_10,2548.1869,C,0.007178193,Prod_14,2529.085267,C,0.007124384,Prod_41,2397.675254,C,0.006754205,Prod_29,2350.860971,C,0.00662233,Prod_25,1698.716105,C,0.00478525,Prod_4,1432.641283,C,0.004035723,Prod_39,1325.652772,C,0.003734338,Prod_33,1302.439724,C,0.003668948,Prod_52,1200.655938,C,0.003382225,Prod_28,498.1503167,C,0.00140328,Prod_35,493.7515176,C,0.001390888,Prod_42,292.0376465,C,0.000822664,Prod_40,247.0458296,C,0.000695923,Prod_37,243.1946362,C,0.000685075,Prod_36,118.1668175,C,0.000332874,Prod_3,98.54921295,C,0.000277611,Prod_34,92.9366051,C,0.000261801,Prod_58,67.2661921,C,0.000189488,Prod_48,23.18757652,C,0.000065319,Prod_57,14.9704583,C,4.21715E-005,Prod_45,9.662671609,C,2.72196E-005,,,,,,,,,,,,,,,,,,,,,,,,
662,Prod_1,117800.6585,A,0.220682931,Prod_5,40708.10672,A,0.0762609,Prod_17,36011.07965,A,0.067461682,Prod_20,25461.2713,A,0.047698103,Prod_43,24560.68905,A,0.046010989,Prod_15,22750.8126,A,0.042620441,Prod_21,21703.61699,A,0.040658667,Prod_6,20449.13473,A,0.038308572,Prod_11,17585.86797,A,0.032944645,Prod_12,15606.26912,A,0.029236146,Prod_23,15356.02459,A,0.028767348,Prod_35,14254.17051,A,0.026703179,Prod_8,13992.2923,A,0.026212588,Prod_2,13901.82225,A,0.026043105,Prod_9,12883.90193,A,0.024136174,Prod_39,10554.46994,A,0.019772312,Prod_30,10389.64818,B,0.019463542,Prod_22,9676.745235,B,0.018128018,Prod_31,8717.023954,B,0.016330116,Prod_24,8144.468807,B,0.015257514,Prod_19,7234.624481,B,0.013553049,Prod_33,6558.51822,B,0.01228646,Prod_18,6131.059239,B,0.011485675,Prod_7,5814.736861,B,0.01089309,Prod_38,5132.371713,B,0.009614775,Prod_26,5043.856565,B,0.009448954,Prod_14,4419.943769,B,0.008280142,Prod_45,3236.008588,B,0.006062206,Prod_50,3216.432906,C,0.006025534,Prod_48,3211.79539,C,0.006016846,Prod_32,3172.256043,C,0.005942775,Prod_10,3051.108503,C,0.005715822,Prod_41,2941.122851,C,0.005509779,Prod_27,2400.155429,C,0.004496353,Prod_16,2166.115084,C,0.004057911,Prod_29,1787.277454,C,0.003348212,Prod_4,1322.305801,C,0.002477154,Prod_49,1112.737824,C,0.002084557,Prod_52,1097.122859,C,0.002055305,Prod_13,706.6800236,C,0.001323865,Prod_25,658.188117,C,0.001233023,Prod_3,620.825904,C,0.00116303,Prod_34,604.1046318,C,0.001131705,Prod_40,384.1970262,C,0.000719739,Prod_42,363.0120168,C,0.000680052,Prod_36,315.1150519,C,0.000590324,Prod_37,229.3832539,C,0.000429717,Prod_53,194.9353276,C,0.000365184,Prod_28,129.7025249,C,0.000242979,Prod_58,22.42609278,C,4.20121E-005,Prod_44,14.30510459,C,2.67986E-005,,,,,,,,,,,,,,,,
663,Prod_1,33135.01669,A,0.120864134,Prod_5,24439.3894,A,0.089145742,Prod_20,23831.86692,A,0.086929727,Prod_9,22268.40061,A,0.081226787,Prod_15,19090.82581,A,0.069636184,Prod_6,16002.12433,A,0.058369758,Prod_21,14393.40641,A,0.052501757,Prod_17,14249.49551,A,0.051976824,Prod_11,8474.950697,A,0.030913447,Prod_7,7110.435501,A,0.025936206,Prod_18,6676.902009,A,0.024354838,Prod_12,6600.207797,A,0.024075087,Prod_24,6597.214235,A,0.024064167,Prod_2,5870.807854,A,0.021414509,Prod_8,5410.756427,A,0.019736413,Prod_32,4966.971837,A,0.018117653,Prod_38,4440.33235,B,0.01619667,Prod_13,3874.450576,B,0.014132545,Prod_30,3827.870096,B,0.013962637,Prod_22,3797.855275,B,0.013853154,Prod_19,3707.805874,B,0.013524688,Prod_16,3659.856327,B,0.013349786,Prod_27,3542.032723,B,0.012920009,Prod_14,3102.062773,B,0.011315163,Prod_23,3000.601386,B,0.01094507,Prod_31,2797.330834,B,0.010203615,Prod_10,2705.364396,B,0.009868156,Prod_29,1964.413415,B,0.007165445,Prod_25,1920.3129,C,0.007004582,Prod_41,1891.392898,C,0.006899093,Prod_4,1760.043036,C,0.006419978,Prod_35,1562.522839,C,0.005699498,Prod_49,1403.017256,C,0.005117682,Prod_43,1343.98676,C,0.00490236,Prod_26,1302.097097,C,0.004749563,Prod_3,709.2134223,C,0.002586945,Prod_33,674.8267964,C,0.002461515,Prod_39,490.6673136,C,0.001789771,Prod_42,356.9738827,C,0.001302107,Prod_52,239.769471,C,0.000874589,Prod_28,230.2407961,C,0.000839832,Prod_37,196.484096,C,0.0007167,Prod_40,185.6953579,C,0.000677347,Prod_36,149.6779688,C,0.000545969,Prod_34,77.44717092,C,0.000282498,Prod_44,42.91659894,C,0.000156544,Prod_45,36.7541385,C,0.000134065,Prod_48,23.18757652,C,8.45796E-005,Prod_57,14.9704583,C,5.46066E-005,,,,,,,,,,,,,,,,,,,,,,,,
664,Prod_1,35517.83757,A,0.124338343,Prod_20,29179.95861,A,0.102151143,Prod_5,23286.54921,A,0.081519911,Prod_9,19746.34595,A,0.069126617,Prod_6,19172.0763,A,0.067116254,Prod_21,15164.8884,A,0.053088173,Prod_17,13492.52856,A,0.047233693,Prod_15,11237.63132,A,0.039339908,Prod_2,8451.188673,A,0.029585326,Prod_23,8318.597396,A,0.02912116,Prod_12,7355.702055,A,0.025750323,Prod_11,6961.52915,A,0.024370431,Prod_27,6529.421587,A,0.022857739,Prod_24,6327.986191,A,0.022152568,Prod_8,6284.387166,A,0.02199994,Prod_7,5070.517848,A,0.017750512,Prod_19,5003.836164,A,0.017517077,Prod_30,4590.881557,B,0.016071435,Prod_22,4438.60836,B,0.015538367,Prod_13,4359.00245,B,0.015259689,Prod_18,4115.068185,B,0.014405741,Prod_32,4056.907664,B,0.014202136,Prod_14,3409.765255,B,0.011936666,Prod_38,3267.824166,B,0.011439769,Prod_35,3026.152575,B,0.010593742,Prod_43,2848.096207,B,0.009970415,Prod_31,2681.781752,B,0.009388193,Prod_25,2613.466987,B,0.009149041,Prod_26,2421.307384,B,0.008476342,Prod_10,1753.430397,B,0.006138286,Prod_29,1682.637568,C,0.005890459,Prod_41,1628.790178,C,0.005701954,Prod_16,1492.716314,C,0.005225596,Prod_49,1369.151322,C,0.004793028,Prod_39,1315.644923,C,0.004605717,Prod_40,1302.573631,C,0.004559958,Prod_33,1267.530009,C,0.00443728,Prod_52,1086.226977,C,0.003802587,Prod_4,1084.303738,C,0.003795854,Prod_34,666.0540192,C,0.002331675,Prod_42,606.9733865,C,0.00212485,Prod_3,575.0101089,C,0.002012955,Prod_28,399.1381691,C,0.001397275,Prod_37,200.8985127,C,0.000703291,Prod_45,130.7420024,C,0.000457692,Prod_36,118.1668175,C,0.00041367,Prod_57,44.91137489,C,0.000157223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,Prod_1,42307.66216,A,0.185022829,Prod_5,21691.08676,A,0.094860978,Prod_9,17598.69729,A,0.076963854,Prod_6,13022.28399,A,0.056949964,Prod_20,12577.08564,A,0.055002991,Prod_17,10893.27306,A,0.047639224,Prod_15,10579.77944,A,0.046268232,Prod_2,6880.775555,A,0.030091489,Prod_12,6692.276825,A,0.029267133,Prod_21,6513.864867,A,0.02848689,Prod_24,6142.886726,A,0.026864502,Prod_11,6106.508116,A,0.026705409,Prod_8,6008.338632,A,0.026276087,Prod_18,5432.848013,A,0.023759311,Prod_7,4697.372201,A,0.020542877,Prod_32,4229.544028,A,0.018496938,Prod_14,3782.446138,B,0.016541658,Prod_23,3379.63595,B,0.01478006,Prod_38,3248.581375,B,0.014206923,Prod_31,3163.684497,B,0.013835646,Prod_22,2959.169514,B,0.012941247,Prod_27,2890.791787,B,0.012642213,Prod_16,2882.285253,B,0.012605012,Prod_19,2813.273325,B,0.012303204,Prod_29,2697.056074,B,0.011794954,Prod_10,2158.754277,B,0.009440815,Prod_30,1914.663755,B,0.008373342,Prod_41,1906.200745,B,0.00833633,Prod_25,1489.794085,B,0.006515272,Prod_52,1364.143786,C,0.005965769,Prod_13,1276.50565,C,0.005582504,Prod_43,1274.399457,C,0.005573293,Prod_40,1267.018007,C,0.005541012,Prod_33,1191.471304,C,0.005210626,Prod_34,1130.739828,C,0.004945031,Prod_3,875.7825697,C,0.003830034,Prod_26,798.5565143,C,0.003492303,Prod_4,705.5207357,C,0.003085433,Prod_39,552.2632856,C,0.002415196,Prod_49,465.6511572,C,0.002036418,Prod_42,385.0064285,C,0.001683737,Prod_35,330.9402779,C,0.001447291,Prod_37,83.11570883,C,0.000363487,Prod_28,79.5829563,C,0.000348038,Prod_36,78.77787832,C,0.000344517,Prod_48,47.34656944,C,0.000207059,Prod_45,43.58066748,C,0.00019059,Prod_46,18.68313195,C,8.17064E-005,Prod_44,17.17277905,C,7.51012E-005,Prod_57,14.9704583,C,6.54699E-005,,,,,,,,,,,,,,,,,,,,
666,Prod_15,90923.06458,A,0.191415029,Prod_1,60520.42132,A,0.127410116,Prod_17,36893.54975,A,0.07766984,Prod_5,33875.11348,A,0.071315302,Prod_20,27973.01322,A,0.058889954,Prod_9,18001.97816,A,0.037898515,Prod_18,17747.51033,A,0.037362799,Prod_6,17671.4712,A,0.037202718,Prod_2,12691.27453,A,0.026718201,Prod_7,11862.05056,A,0.024972484,Prod_12,11315.27198,A,0.023821383,Prod_21,11241.97494,A,0.023667075,Prod_24,8815.522462,A,0.018558806,Prod_38,8304.057907,A,0.017482049,Prod_8,8064.376644,A,0.016977462,Prod_11,7571.387175,B,0.0159396,Prod_16,7236.807205,B,0.015235228,Prod_23,6674.580967,B,0.014051606,Prod_22,6514.05621,B,0.013713663,Prod_41,5906.664958,B,0.012434957,Prod_31,5736.329657,B,0.01207636,Prod_32,5433.675548,B,0.0114392,Prod_30,5401.36677,B,0.011371183,Prod_19,5161.074943,B,0.01086531,Prod_27,4817.654007,B,0.010142326,Prod_43,4642.069536,B,0.009772678,Prod_10,4455.825995,B,0.009380591,Prod_29,3647.042304,B,0.007677906,Prod_26,3362.479972,C,0.007078833,Prod_14,3167.263509,C,0.006667855,Prod_4,3113.016644,C,0.006553653,Prod_13,2884.69557,C,0.006072981,Prod_39,2757.883177,C,0.005806011,Prod_33,2388.25979,C,0.005027864,Prod_3,1803.970667,C,0.003797794,Prod_35,1350.072805,C,0.00284223,Prod_52,1095.303833,C,0.002305879,Prod_25,809.8205353,C,0.001704868,Prod_49,635.7093492,C,0.001338322,Prod_42,613.8831389,C,0.001292372,Prod_28,454.1312871,C,0.000956056,Prod_40,400.4382653,C,0.000843019,Prod_36,393.8893916,C,0.000829232,Prod_34,356.2597693,C,0.000750013,Prod_48,164.2558684,C,0.000345798,Prod_37,95.16865229,C,0.000200353,Prod_58,44.84412807,C,9.44077E-005,Prod_44,14.30510459,C,3.01157E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
