id,article_1,income_1,category_1,percentage_1,article_2,income_2,category_2,percentage_2,article_3,income_3,category_3,percentage_3,article_4,income_4,category_4,percentage_4,article_5,income_5,category_5,percentage_5,article_6,income_6,category_6,percentage_6,article_7,income_7,category_7,percentage_7,article_8,income_8,category_8,percentage_8,article_9,income_9,category_9,percentage_9,article_10,income_10,category_10,percentage_10,article_11,income_11,category_11,percentage_11,article_12,income_12,category_12,percentage_12,article_13,income_13,category_13,percentage_13,article_14,income_14,category_14,percentage_14,article_15,income_15,category_15,percentage_15,article_16,income_16,category_16,percentage_16,article_17,income_17,category_17,percentage_17,article_18,income_18,category_18,percentage_18,article_19,income_19,category_19,percentage_19,article_20,income_20,category_20,percentage_20,article_21,income_21,category_21,percentage_21,article_22,income_22,category_22,percentage_22,article_23,income_23,category_23,percentage_23,article_24,income_24,category_24,percentage_24,article_25,income_25,category_25,percentage_25,article_26,income_26,category_26,percentage_26,article_27,income_27,category_27,percentage_27,article_28,income_28,category_28,percentage_28,article_29,income_29,category_29,percentage_29,article_30,income_30,category_30,percentage_30,article_31,income_31,category_31,percentage_31,article_32,income_32,category_32,percentage_32,article_33,income_33,category_33,percentage_33,article_34,income_34,category_34,percentage_34,article_35,income_35,category_35,percentage_35,article_36,income_36,category_36,percentage_36,article_37,income_37,category_37,percentage_37,article_38,income_38,category_38,percentage_38,article_39,income_39,category_39,percentage_39,article_40,income_40,category_40,percentage_40,article_41,income_41,category_41,percentage_41,article_42,income_42,category_42,percentage_42,article_43,income_43,category_43,percentage_43,article_44,income_44,category_44,percentage_44,article_45,income_45,category_45,percentage_45,article_46,income_46,category_46,percentage_46,article_47,income_47,category_47,percentage_47,article_48,income_48,category_48,percentage_48,article_49,income_49,category_49,percentage_49,article_50,income_50,category_50,percentage_50,article_51,income_51,category_51,percentage_51,article_52,income_52,category_52,percentage_52,article_53,income_53,category_53,percentage_53,article_54,income_54,category_54,percentage_54,article_55,income_55,category_55,percentage_55,article_56,income_56,category_56,percentage_56
440,Prod_1,41030.18925,A,0.539205676,Prod_5,6601.210773,A,0.086751009,Prod_38,6190.714286,A,0.081356395,Prod_6,2477.180952,A,0.032554323,Prod_7,2371.652692,A,0.031167504,Prod_9,2106.419048,A,0.027681888,Prod_21,1783.323008,B,0.023435863,Prod_24,1213.689038,B,0.015949915,Prod_15,1068.975967,B,0.014048142,Prod_23,959.325381,B,0.012607149,Prod_26,907.7142857,B,0.011928892,Prod_19,888.5927935,B,0.011677603,Prod_27,872,B,0.011459546,Prod_32,782.6095238,B,0.010284805,Prod_12,776.027759,B,0.01019831,Prod_41,728.8095238,B,0.009577783,Prod_11,704.2380952,B,0.009254873,Prod_18,620.7619802,B,0.008157856,Prod_20,591.1428571,C,0.007768611,Prod_10,572.3333333,C,0.007521422,Prod_14,534.8571429,C,0.007028922,Prod_30,467.4285714,C,0.006142797,Prod_31,460.4761905,C,0.006051431,Prod_17,367.5332349,C,0.004830005,Prod_8,367.0609081,C,0.004823798,Prod_2,260.0969568,C,0.003418111,Prod_16,165.5238095,C,0.002175261,Prod_22,149.9714286,C,0.001970877,Prod_28,73.9047619,C,0.000971233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,Prod_15,3607867.517,A,0.275230312,Prod_5,1040910.661,A,0.079407064,Prod_9,726366.0889,A,0.05541167,Prod_6,709405.6413,A,0.054117823,Prod_17,678452.5795,A,0.051756533,Prod_1,603161.5174,A,0.046012868,Prod_20,564641.0933,A,0.043074294,Prod_7,478941.3488,A,0.03653659,Prod_18,460925.5978,A,0.035162238,Prod_16,410633.871,A,0.031325676,Prod_11,345520.3333,A,0.026358415,Prod_21,340365.8249,A,0.025965197,Prod_12,332793.929,A,0.025387567,Prod_8,317979.5238,B,0.024257433,Prod_24,287636.154,B,0.021942654,Prod_14,214812.5,B,0.016387218,Prod_2,208569.6022,B,0.015910971,Prod_32,181137.2866,B,0.013818266,Prod_13,174896.284,B,0.013342164,Prod_38,158895,B,0.012121487,Prod_30,148631.8663,B,0.011338552,Prod_10,139153.7857,B,0.010615506,Prod_22,134644.0667,B,0.010271477,Prod_19,123422.5584,B,0.009415431,Prod_23,88144.90531,C,0.006724235,Prod_27,87337.87069,C,0.00666267,Prod_4,76272.48978,C,0.005818534,Prod_31,75324.37013,C,0.005746206,Prod_49,53858.58333,C,0.004108664,Prod_25,43418.04762,C,0.003312196,Prod_29,42465.2381,C,0.003239509,Prod_35,41541.14286,C,0.003169014,Prod_52,39728,C,0.003030696,Prod_28,30288.38095,C,0.002310584,Prod_41,20107.33333,C,0.001533911,Prod_43,19204.07993,C,0.001465005,Prod_42,17004.27868,C,0.001297191,Prod_36,14687.2381,C,0.001120433,Prod_34,13081.14286,C,0.00099791,Prod_33,12799.48562,C,0.000976423,Prod_39,9727.904762,C,0.000742104,Prod_40,9407.666667,C,0.000717675,Prod_26,7669.438569,C,0.000585072,Prod_59,5882.621352,C,0.000448763,Prod_37,3664.617104,C,0.00027956,Prod_58,2888.525602,C,0.000220354,Prod_3,1622.714286,C,0.000123791,Prod_48,1016.571429,C,7.75503E-005,Prod_57,964.2857143,C,7.35616E-005,Prod_46,401.1428571,C,3.06016E-005,Prod_44,204.7619048,C,1.56205E-005,Prod_45,62.38095238,C,4.7588E-006,,,,,,,,,,,,,,,,
442,Prod_15,2037786.898,A,0.114004329,Prod_1,1696237.984,A,0.094896318,Prod_20,1390437.611,A,0.077788265,Prod_5,1377210.401,A,0.077048266,Prod_9,1132971.421,A,0.063384276,Prod_6,995867.9072,A,0.055713997,Prod_17,926616.1918,A,0.051839698,Prod_21,697271.8956,A,0.039008993,Prod_11,560213.4381,A,0.031341235,Prod_18,525453.637,A,0.029396592,Prod_7,480997.4424,A,0.026909482,Prod_8,421698.8385,A,0.023592012,Prod_23,384822.7415,A,0.021528973,Prod_2,375532.707,A,0.02100924,Prod_12,350675.6371,A,0.019618607,Prod_19,336297.4414,A,0.018814217,Prod_30,310842.4053,A,0.01739013,Prod_24,305432.1192,B,0.017087451,Prod_27,301124.6136,B,0.016846467,Prod_13,299100.0049,B,0.0167332,Prod_14,291823.6265,B,0.016326122,Prod_38,257396.1429,B,0.01440007,Prod_43,238528.2127,B,0.013344501,Prod_22,236292.2766,B,0.013219411,Prod_32,216378.9017,B,0.012105354,Prod_31,210676.0574,B,0.011786307,Prod_16,205675.0771,B,0.011506527,Prod_49,175518.5714,B,0.009819416,Prod_10,146011.6429,B,0.008168646,Prod_25,129201.1957,C,0.007228183,Prod_29,126300.9524,C,0.007065928,Prod_4,100200.8658,C,0.005605754,Prod_33,91867.39066,C,0.005139537,Prod_41,84438.09524,C,0.004723903,Prod_52,72228,C,0.004040808,Prod_39,66453.31654,C,0.003717742,Prod_26,63218.72614,C,0.003536782,Prod_3,58100.38095,C,0.003250436,Prod_35,45860.09524,C,0.002565651,Prod_28,36325.21429,C,0.00203222,Prod_59,25771.48402,C,0.00144179,Prod_42,20348.43519,C,0.001138397,Prod_40,19462.80952,C,0.00108885,Prod_36,16350.47619,C,0.00091473,Prod_34,13931.04762,C,0.000779375,Prod_37,6553.693877,C,0.000366648,Prod_58,4011.841114,C,0.000224443,Prod_53,2393.952381,C,0.00013393,Prod_45,2352.809524,C,0.000131628,Prod_57,1821.428571,C,0.0001019,Prod_48,1175.571429,C,6.57675E-005,Prod_44,716.6666667,C,0.000040094,Prod_46,668.5714286,C,3.74033E-005,,,,,,,,,,,,
443,Prod_1,2806250.796,A,0.141855551,Prod_15,1450626.434,A,0.073328946,Prod_5,1427071.179,A,0.072138231,Prod_17,1364539.119,A,0.068977245,Prod_20,1269098.862,A,0.064152755,Prod_6,1006604.242,A,0.050883692,Prod_9,932486.931,A,0.047137073,Prod_21,875135.0875,A,0.044237946,Prod_43,578198.2215,A,0.029227832,Prod_18,544735.1602,A,0.02753628,Prod_23,529919.2833,A,0.026787339,Prod_11,505681.84,A,0.02556214,Prod_30,495306.3377,A,0.02503766,Prod_2,482334.4282,A,0.024381932,Prod_31,477390.1534,A,0.024132,Prod_8,432098.4512,A,0.021842511,Prod_7,417774.7047,A,0.021118448,Prod_19,370936.4387,B,0.018750781,Prod_12,364397.4979,B,0.018420238,Prod_22,351598.4381,B,0.017773248,Prod_27,307216.4497,B,0.015529745,Prod_38,305821.2857,B,0.01545922,Prod_24,298116.3244,B,0.015069735,Prod_39,219846.2053,B,0.011113192,Prod_26,193312.8461,B,0.009771935,Prod_10,182599.5,B,0.009230377,Prod_32,166498.2414,B,0.008416461,Prod_35,157086.4762,B,0.007940698,Prod_4,155014.6788,B,0.007835968,Prod_13,145363.0835,C,0.007348082,Prod_33,119541.9364,C,0.006042827,Prod_29,119213.8095,C,0.00602624,Prod_41,108111.2857,C,0.005465009,Prod_14,92959.17857,C,0.004699072,Prod_25,78133.24238,C,0.003949624,Prod_49,68355.30952,C,0.003455351,Prod_3,65317.71429,C,0.003301801,Prod_52,55289,C,0.002794851,Prod_37,51113.55306,C,0.002583782,Prod_16,42925.2023,C,0.002169862,Prod_59,40057.85016,C,0.002024918,Prod_34,31816,C,0.001608294,Prod_40,27336.57143,C,0.00138186,Prod_28,23400.57143,C,0.001182895,Prod_42,13928.83605,C,0.000704101,Prod_36,12629.33333,C,0.000638411,Prod_48,5014.238095,C,0.000253469,Prod_45,4268.952381,C,0.000215795,Prod_57,4178.571429,C,0.000211226,Prod_54,3032.919255,C,0.000153314,Prod_58,2407.104669,C,0.000121679,Prod_46,133.7142857,C,6.75924E-006,Prod_53,127.1428571,C,6.42705E-006,Prod_44,102.3809524,C,5.17534E-006,,,,,,,,
444,Prod_1,1181514.134,A,0.194798366,Prod_20,525628.8609,A,0.086661378,Prod_5,502317.2832,A,0.082817956,Prod_21,407087.089,A,0.067117183,Prod_15,332388.495,A,0.054801491,Prod_6,289216.2832,A,0.04768361,Prod_9,234941.7754,A,0.038735274,Prod_2,208267.865,A,0.034337499,Prod_11,175956.4762,A,0.029010262,Prod_30,174483.8297,A,0.028767464,Prod_17,174441.4434,A,0.028760475,Prod_7,131899.508,A,0.02174651,Prod_27,130983.3343,A,0.021595459,Prod_12,125332.9201,A,0.020663865,Prod_22,124881.3333,A,0.020589411,Prod_8,124089.6733,A,0.020458888,Prod_43,123331.6446,B,0.020333911,Prod_24,104872.0915,B,0.017290451,Prod_13,101013.3295,B,0.01665425,Prod_38,100427.1429,B,0.016557604,Prod_23,92385.57645,B,0.015231777,Prod_31,87198.36499,B,0.014376552,Prod_39,71680.97472,B,0.011818172,Prod_18,70551.25446,B,0.011631913,Prod_10,54823.61905,B,0.009038869,Prod_33,47878.90146,B,0.007893881,Prod_32,45572.87383,B,0.007513682,Prod_35,40377.61905,C,0.006657131,Prod_41,39843,C,0.006568987,Prod_26,36963.71784,C,0.006094275,Prod_4,35156.91883,C,0.005796385,Prod_14,32753.83929,C,0.005400185,Prod_19,32239.53211,C,0.00531539,Prod_29,20742.85714,C,0.003419912,Prod_25,15723.95096,C,0.002592436,Prod_49,15249.69048,C,0.002514244,Prod_52,13676,C,0.002254787,Prod_59,8403.744789,C,0.001385541,Prod_3,5237.619048,C,0.000863536,Prod_28,4926.333333,C,0.000812213,Prod_48,4882.142857,C,0.000804928,Prod_42,4350.298589,C,0.000717242,Prod_40,2963.047619,C,0.000488523,Prod_34,2143.238095,C,0.00035336,Prod_16,1975.536405,C,0.00032571,Prod_57,1285.714286,C,0.000211978,Prod_36,873.9047619,C,0.000144082,Prod_45,858.2857143,C,0.000141507,Prod_37,832.3440232,C,0.00013723,Prod_58,641.8945783,C,0.00010583,Prod_44,51.19047619,C,8.43987E-006,,,,,,,,,,,,,,,,,,,,
445,Prod_1,1208441.332,A,0.158542397,Prod_20,593586.6438,A,0.07787606,Prod_5,558655.4274,A,0.073293232,Prod_6,418250.555,A,0.054872706,Prod_15,413963.1902,A,0.054310221,Prod_17,412097.233,A,0.054065416,Prod_9,362196.2535,A,0.047518618,Prod_21,323946.0331,A,0.042500351,Prod_2,254628.8931,A,0.033406235,Prod_27,190021.8255,A,0.024930061,Prod_23,177295.0109,A,0.023260356,Prod_31,175791.0332,A,0.023063041,Prod_43,174885.0809,A,0.022944184,Prod_12,174711.8426,A,0.022921456,Prod_11,172374.6762,A,0.022614829,Prod_30,170738.3796,A,0.022400154,Prod_18,138547.851,A,0.018176893,Prod_24,135421.0441,A,0.017766669,Prod_8,130859.2857,B,0.017168185,Prod_7,127269.7318,B,0.016697251,Prod_26,122077.238,B,0.016016018,Prod_13,106888.7802,B,0.014023356,Prod_22,105851.4476,B,0.013887263,Prod_19,98409.08572,B,0.012910856,Prod_39,90950.21213,B,0.011932284,Prod_38,88733.57143,B,0.01164147,Prod_35,88313.04762,B,0.011586299,Prod_32,78285.08959,B,0.010270673,Prod_14,70047.45833,B,0.009189931,Prod_33,64492.18089,B,0.008461102,Prod_41,53386.71429,C,0.007004111,Prod_4,50931.37244,C,0.006681981,Prod_10,49805.78571,C,0.006534309,Prod_29,47305.2381,C,0.006206247,Prod_16,33162.8954,C,0.004350832,Prod_25,32280.71356,C,0.004235093,Prod_40,27410.71429,C,0.00359617,Prod_52,26390,C,0.003462256,Prod_3,24883.47619,C,0.003264607,Prod_48,12571.57143,C,0.001649337,Prod_28,10285.5,C,0.001349414,Prod_59,5042.246873,C,0.000661521,Prod_49,4154.285714,C,0.000545025,Prod_36,3833.904762,C,0.000502992,Prod_34,3547.428571,C,0.000465408,Prod_42,3382.786102,C,0.000443807,Prod_45,2262.952381,C,0.00029689,Prod_37,1913.734694,C,0.000251074,Prod_57,1178.571429,C,0.000154624,Prod_58,481.4209337,C,6.31604E-005,Prod_44,255.952381,C,3.35799E-005,,,,,,,,,,,,,,,,,,,,
446,Prod_1,1392000.779,A,0.187337795,Prod_15,596487.2035,A,0.080276246,Prod_21,514928.5246,A,0.069299943,Prod_5,507375.3019,A,0.068283417,Prod_20,497059.295,A,0.066895072,Prod_17,395894.983,A,0.053280209,Prod_6,357256.0366,A,0.048080115,Prod_9,349632.7771,A,0.047054164,Prod_11,234839.0629,A,0.031605034,Prod_2,215544.3973,A,0.029008326,Prod_12,185463.9816,A,0.024960053,Prod_30,161361.7337,A,0.021716332,Prod_24,154556.3194,A,0.020800448,Prod_23,138504.2897,A,0.018640139,Prod_43,137664.5513,A,0.018527126,Prod_10,133943.4048,B,0.018026328,Prod_7,122373.8053,B,0.016469272,Prod_38,112671,B,0.015163452,Prod_18,107770.0401,B,0.014503872,Prod_8,100252.7772,B,0.013492187,Prod_35,89804.52381,B,0.012086043,Prod_27,89195.87205,B,0.01200413,Prod_32,83563.84197,B,0.011246162,Prod_39,82554.48445,B,0.011110321,Prod_22,77007.13333,B,0.010363749,Prod_31,74863.26568,B,0.010075224,Prod_14,70070.23214,B,0.009430169,Prod_26,66106.4516,B,0.008896717,Prod_41,55492.57143,C,0.007468283,Prod_19,52694.46875,C,0.00709171,Prod_29,49033.80952,C,0.006599052,Prod_13,46831.98064,C,0.006302726,Prod_33,44338.54412,C,0.005967155,Prod_4,22898.0997,C,0.003081665,Prod_52,19344,C,0.002603348,Prod_25,17966.8744,C,0.002418012,Prod_49,14773.67857,C,0.001988266,Prod_16,12187.78462,C,0.001640252,Prod_40,11953.7619,C,0.001608757,Prod_59,8403.744789,C,0.00113099,Prod_3,7467.571429,C,0.001004998,Prod_28,6334.857143,C,0.000852556,Prod_34,3510.47619,C,0.000472446,Prod_42,3221.492581,C,0.000433554,Prod_45,1285.571429,C,0.000173014,Prod_36,1184,C,0.000159345,Prod_37,1077.22206,C,0.000144974,Prod_53,650.3214286,C,8.75213E-005,Prod_48,504.8095238,C,6.79381E-005,Prod_58,320.9472891,C,4.31936E-005,Prod_57,107.1428571,C,1.44195E-005,Prod_44,102.3809524,C,1.37786E-005,,,,,,,,,,,,,,,,
447,Prod_49,908750,A,0.238797483,Prod_1,892840.7753,A,0.234616924,Prod_20,203423.4286,A,0.053454749,Prod_38,154492.7143,A,0.040596942,Prod_23,152413.5396,A,0.040050586,Prod_5,147616.2598,A,0.038789977,Prod_12,126809.6774,A,0.033322511,Prod_31,110043.0884,A,0.028916658,Prod_22,95646.2381,A,0.025133514,Prod_6,87042.56995,A,0.022872679,Prod_9,84517.61905,A,0.022209183,Prod_17,83225.42741,B,0.021869626,Prod_39,76480.26451,B,0.020097161,Prod_2,74419.88212,B,0.019555742,Prod_43,60872.90566,B,0.015995925,Prod_24,58593.24944,B,0.015396886,Prod_8,46797.10631,B,0.012297146,Prod_21,44913.46664,B,0.011802171,Prod_30,44266.47376,B,0.011632157,Prod_19,41149.71579,B,0.010813148,Prod_18,38721.64146,B,0.010175109,Prod_33,32478.45764,B,0.008534552,Prod_15,30587.74514,B,0.008037718,Prod_11,27392.95238,C,0.007198204,Prod_40,25865.04762,C,0.006796708,Prod_26,22611.33333,C,0.005941711,Prod_10,21816.30952,C,0.005732798,Prod_7,19264.91564,C,0.005062353,Prod_3,12857.14286,C,0.003378546,Prod_13,12196.35896,C,0.003204908,Prod_32,10926.81905,C,0.002871303,Prod_35,7388.238095,C,0.00194145,Prod_14,7330.702381,C,0.001926331,Prod_41,6976.857143,C,0.001833349,Prod_25,6237.952381,C,0.001639183,Prod_16,6107.279779,C,0.001604845,Prod_29,5358.571429,C,0.001408103,Prod_4,4764.228103,C,0.001251924,Prod_27,4644.52381,C,0.001220468,Prod_37,3278.723032,C,0.000861569,Prod_52,2769,C,0.000727626,Prod_45,623.8095238,C,0.000163922,Prod_42,320,C,8.40882E-005,Prod_57,214.2857143,C,5.63091E-005,Prod_36,169.1428571,C,4.44466E-005,Prod_48,165.952381,C,4.36083E-005,Prod_28,143.4761905,C,3.77021E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,Prod_1,14193280.75,A,0.491022976,Prod_35,2350843.476,A,0.081328495,Prod_21,1112199.538,A,0.038477047,Prod_22,1003103.829,A,0.034702831,Prod_17,988168.511,A,0.034186137,Prod_38,698037.4286,A,0.024148921,Prod_12,666666.0253,A,0.023063613,Prod_13,612596.6425,A,0.021193058,Prod_23,552177.8416,A,0.019102843,Prod_5,538996.5804,A,0.018646831,Prod_43,528733.2747,B,0.018291767,Prod_49,515157.3929,B,0.017822103,Prod_31,457834.5148,B,0.015838992,Prod_20,418008.5238,B,0.014461194,Prod_39,413107.807,B,0.014291652,Prod_8,369409.4359,B,0.012779887,Prod_6,362147.0259,B,0.01252864,Prod_2,309552.046,B,0.010709093,Prod_30,300954.8833,B,0.010411671,Prod_33,280929.1952,B,0.009718873,Prod_11,269741.4971,B,0.009331829,Prod_37,249865.6896,B,0.008644217,Prod_19,237620.6018,B,0.008220592,Prod_7,186415.6973,C,0.006449135,Prod_41,173830.8095,C,0.006013756,Prod_48,157214,C,0.00543889,Prod_26,134442.9241,C,0.004651114,Prod_15,117327.4101,C,0.004058995,Prod_24,107038.8168,C,0.003703056,Prod_40,104670.2381,C,0.003621114,Prod_45,83091.42857,C,0.002874586,Prod_10,73496.88095,C,0.002542658,Prod_54,63947.20691,C,0.002212283,Prod_4,62395.49217,C,0.0021586,Prod_25,49174.10327,C,0.0017012,Prod_9,36153.46627,C,0.001250746,Prod_36,32206.41088,C,0.001114195,Prod_18,20332.79883,C,0.000703422,Prod_32,17996.85714,C,0.000622609,Prod_27,14557.44941,C,0.000503622,Prod_16,14112.64214,C,0.000488233,Prod_53,10347.30952,C,0.00035797,Prod_52,4875,C,0.000168653,Prod_3,3204.428571,C,0.000110859,Prod_14,3202.172619,C,0.000110781,Prod_59,1960.873784,C,6.78373E-005,Prod_34,1441.142857,C,0.000049857,Prod_29,806.6666667,C,0.000027907,Prod_28,784.7857143,C,0.00002715,Prod_42,784.7263845,C,0.000027148,Prod_58,481.4209337,C,0.000016655,Prod_57,107.1428571,C,3.70666E-006,,,,,,,,,,,,,,,,
449,Prod_1,131330.7451,A,0.323029809,Prod_20,38582.95238,A,0.094901188,Prod_5,24806.40125,A,0.061015469,Prod_9,23013.14476,A,0.056604657,Prod_21,22142.51293,A,0.054463193,Prod_26,14944.08998,A,0.036757475,Prod_19,13925.59346,A,0.034252313,Prod_15,10659.47033,A,0.02621874,Prod_2,9543.705033,A,0.02347433,Prod_11,8959.47619,A,0.022037322,Prod_18,8722.465097,A,0.021454354,Prod_43,8629.984697,A,0.021226883,Prod_17,7468.547409,A,0.018370134,Prod_38,7291.285714,B,0.01793413,Prod_6,6548.390476,B,0.016106855,Prod_13,6423.721343,B,0.015800211,Prod_33,6161.374261,B,0.015154925,Prod_41,5907.142857,B,0.0145296,Prod_31,5877.596148,B,0.014456925,Prod_23,5800.238095,B,0.01426665,Prod_7,5183.933172,B,0.012750746,Prod_12,5145.486791,B,0.012656181,Prod_24,4741.927029,B,0.011663558,Prod_39,4423.238095,C,0.01087969,Prod_8,4117.007752,C,0.010126465,Prod_30,3313.67619,C,0.008150538,Prod_22,2764,C,0.006798518,Prod_14,1920.095238,C,0.004722794,Prod_27,1619.428571,C,0.003983254,Prod_25,895.1904762,C,0.00220187,Prod_35,862.2857143,C,0.002120935,Prod_52,832,C,0.002046442,Prod_32,788.8,C,0.001940185,Prod_59,560.2496526,C,0.001378027,Prod_16,495.1056137,C,0.001217795,Prod_37,454.0058309,C,0.001116703,Prod_42,439.3532393,C,0.001080662,Prod_36,338.2857143,C,0.00083207,Prod_28,215.2142857,C,0.000529355,Prod_40,209.6666667,C,0.00051571,Prod_29,172.8571429,C,0.000425171,Prod_10,168.0952381,C,0.000413458,Prod_58,160.4736446,C,0.000394712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Prod_1,617096.4966,A,0.263917391,Prod_12,225698.9677,A,0.096526043,Prod_6,157604.2724,A,0.067403572,Prod_5,156496.37,A,0.066929749,Prod_24,109138.1427,A,0.04667577,Prod_9,104705.788,A,0.044780158,Prod_21,76360.98419,A,0.032657764,Prod_26,73130.02565,A,0.03127596,Prod_15,66333.99122,A,0.028369459,Prod_43,59569.21467,A,0.025476326,Prod_30,50766.89767,A,0.021711786,Prod_2,49037.8429,A,0.020972311,Prod_22,46795.30476,A,0.020013231,Prod_19,46527.8139,A,0.019898832,Prod_20,44153,B,0.018883181,Prod_23,38508.46509,B,0.016469148,Prod_41,33280.90476,B,0.014233446,Prod_11,33161.04762,B,0.014182186,Prod_31,29983.64641,B,0.012823287,Prod_8,29810.57586,B,0.012749269,Prod_17,29449.42067,B,0.012594812,Prod_38,26688.85714,B,0.011414185,Prod_39,25837.04666,B,0.011049886,Prod_13,24357.90353,B,0.010417292,Prod_35,24198.09524,B,0.010348946,Prod_18,19415.12496,B,0.008303384,Prod_10,16945.83333,B,0.007247327,Prod_14,15360.99405,C,0.006569529,Prod_33,15297.34958,C,0.00654231,Prod_27,15001.16484,C,0.006415639,Prod_7,13716.13027,C,0.00586606,Prod_36,10909.71429,C,0.004665823,Prod_49,10454.95238,C,0.004471333,Prod_16,7839.21155,C,0.003352643,Prod_32,6762.285714,C,0.002892068,Prod_25,5429.714286,C,0.002322159,Prod_40,5152.238095,C,0.002203489,Prod_52,3757,C,0.001606779,Prod_29,3169.047619,C,0.001355326,Prod_59,2240.99861,C,0.000958421,Prod_28,1669.714286,C,0.000714097,Prod_3,1636.571429,C,0.000699922,Prod_42,1079.353239,C,0.000461614,Prod_4,995.2696427,C,0.000425653,Prod_34,776,C,0.000331877,Prod_37,625.4057337,C,0.000267471,Prod_45,623.8095238,C,0.000266788,Prod_57,535.7142857,C,0.000229112,Prod_46,133.7142857,C,5.71864E-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Prod_1,1519556.551,A,0.303544561,Prod_5,420477.5041,A,0.083994018,Prod_21,278493.0687,A,0.055631399,Prod_6,227474.3515,A,0.045439969,Prod_12,215352.355,A,0.043018495,Prod_9,209477.0133,A,0.041844845,Prod_2,196208.351,A,0.039194315,Prod_20,168588.3409,A,0.033676979,Prod_24,133288.5159,A,0.026625534,Prod_43,126289.6854,A,0.025227457,Prod_15,115077.6497,A,0.022987756,Prod_31,114713.8332,A,0.02291508,Prod_23,108489.5566,A,0.021671727,Prod_11,107605.4762,A,0.021495124,Prod_17,103931.1919,B,0.020761154,Prod_26,79663.88868,B,0.015913551,Prod_8,77297.7021,B,0.015440884,Prod_39,75619.96898,B,0.015105743,Prod_38,73325.57143,B,0.014647417,Prod_30,65664.89337,B,0.01311713,Prod_41,63193.90476,B,0.012623529,Prod_27,61182.45514,B,0.012221724,Prod_18,47893.64231,B,0.009567169,Prod_19,45081.34339,B,0.009005388,Prod_35,44975.14286,B,0.008984174,Prod_7,44050.12199,B,0.008799393,Prod_33,42556.0815,C,0.008500945,Prod_22,39768.11466,C,0.007944025,Prod_10,33969.40476,C,0.006785682,Prod_14,33528.0119,C,0.00669751,Prod_49,21861.92857,C,0.004367109,Prod_32,18621.14732,C,0.003719735,Prod_13,16063.54858,C,0.003208833,Prod_16,12914.87631,C,0.002579858,Prod_25,11237.07656,C,0.002244703,Prod_29,11178.09524,C,0.002232921,Prod_52,9321,C,0.00186195,Prod_40,9282.809524,C,0.001854321,Prod_59,6162.746178,C,0.001231062,Prod_42,3996.119436,C,0.000798259,Prod_4,3632.323639,C,0.000725588,Prod_34,2328,C,0.000465038,Prod_28,1641.309524,C,0.000327866,Prod_48,1182.52381,C,0.000236219,Prod_3,1159.809524,C,0.000231682,Prod_36,902.0952381,C,0.000180201,Prod_45,686.1904762,C,0.000137072,Prod_57,642.8571429,C,0.000128416,Prod_37,432.952381,C,0.000086486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,Prod_1,1288774.166,A,0.308748439,Prod_5,354547.3675,A,0.084938036,Prod_21,266056.694,A,0.063738544,Prod_9,177497.1425,A,0.042522551,Prod_6,174749.8354,A,0.041864386,Prod_20,170802.5752,A,0.04091875,Prod_17,162349.6731,A,0.03889371,Prod_12,137596.9357,A,0.032963758,Prod_15,133980.9136,A,0.032097476,Prod_2,110343.1442,A,0.026434634,Prod_43,85740.18099,A,0.020540563,Prod_31,84626.28302,A,0.020273709,Prod_11,82722.61905,A,0.019817653,Prod_24,81289.96175,A,0.019474435,Prod_23,76066.13934,B,0.018222977,Prod_13,59435.91582,B,0.014238915,Prod_19,58984.04949,B,0.014130663,Prod_27,52523.70491,B,0.012582974,Prod_7,49863.39423,B,0.01194565,Prod_8,48995.40642,B,0.011737708,Prod_35,47547.14286,B,0.011390751,Prod_22,45238.61905,B,0.010837704,Prod_38,42096.85714,B,0.01008504,Prod_33,41995.02988,B,0.010060645,Prod_18,41897.71633,B,0.010037332,Prod_30,40658.9085,B,0.009740554,Prod_41,39717.38095,B,0.009514995,Prod_39,36359.30129,C,0.008710508,Prod_14,29392.27976,C,0.007041436,Prod_26,28782.6914,C,0.006895398,Prod_32,19701.74227,C,0.004719898,Prod_49,14799.64286,C,0.003545514,Prod_16,13393.52341,C,0.003208653,Prod_10,12446.61905,C,0.002981806,Prod_52,11817,C,0.002830969,Prod_40,11070.04762,C,0.002652024,Prod_29,9737.619048,C,0.002332817,Prod_25,6429.369271,C,0.001540268,Prod_4,5637.625127,C,0.001350592,Prod_59,5322.371699,C,0.001275067,Prod_34,3880,C,0.000929522,Prod_37,3026.705539,C,0.0007251,Prod_36,2339.809524,C,0.000560542,Prod_42,1437.412957,C,0.000344357,Prod_28,723.8809524,C,0.000173418,Prod_48,670.7619048,C,0.000160693,Prod_57,428.5714286,C,0.000102672,Prod_58,320.9472891,C,7.68885E-005,Prod_3,210.047619,C,5.03206E-005,Prod_45,162.7142857,C,3.89811E-005,,,,,,,,,,,,,,,,,,,,,,,,
